transaction_id,payment_method,card_type,status
TXN003088,Credit Card,MasterCard,Success
TXN003089,Crypto,None,Pending
TXN003090,PayPal,None,Failed
TXN003091,Bank Transfer,None,Pending
TXN003092,Crypto,None,Failed
TXN003093,Debit Card,None,Pending
TXN003094,Debit Card,Visa,Pending
TXN003095,Debit Card,Amex,Failed
TXN003096,Debit Card,None,Failed
TXN003097,Credit Card,MasterCard,Pending
TXN003098,Debit Card,None,Pending
TXN003099,Bank Transfer,None,Pending
TXN003100,PayPal,None,Success
TXN003101,Credit Card,MasterCard,Success
TXN003102,PayPal,None,Failed
TXN003103,Bank Transfer,None,Failed
TXN003104,Crypto,None,Failed
TXN003105,Crypto,None,Failed
TXN003106,Bank Transfer,None,Success
TXN003107,Crypto,None,Pending
TXN003108,Crypto,None,Success
TXN003109,Bank Transfer,None,Failed
TXN003110,Debit Card,Amex,Pending
TXN003111,Crypto,None,Success
TXN003112,Crypto,None,Pending
TXN003113,PayPal,None,Failed
TXN003114,Crypto,None,Pending
TXN003115,PayPal,None,Failed
TXN003116,Crypto,None,Pending
TXN003117,PayPal,None,Pending
TXN003118,Crypto,None,Pending
TXN003119,Crypto,None,Failed
TXN003120,Credit Card,Amex,Pending
TXN003121,Credit Card,None,Failed
TXN003122,Crypto,None,Failed
TXN003123,Bank Transfer,None,Pending
TXN003124,Debit Card,Amex,Success
TXN003125,PayPal,None,Failed
TXN003126,Bank Transfer,None,Success
TXN003127,PayPal,None,Failed
TXN003128,Crypto,None,Pending
TXN003129,Bank Transfer,None,Pending
TXN003130,Debit Card,MasterCard,Success
TXN003131,Crypto,None,Success
TXN003132,Crypto,None,Pending
TXN003133,Bank Transfer,None,Pending
TXN003134,PayPal,None,Failed
TXN003135,Crypto,None,Failed
TXN003136,PayPal,None,Failed
TXN003137,Credit Card,Amex,Pending
TXN003138,Bank Transfer,None,Pending
TXN003139,PayPal,None,Success
TXN003140,Crypto,None,Pending
TXN003141,Credit Card,Amex,Failed
TXN003142,Credit Card,Visa,Success
TXN003143,Credit Card,Amex,Failed
TXN003144,Crypto,None,Failed
TXN003145,Bank Transfer,None,Success
TXN003146,Debit Card,Visa,Failed
TXN003147,PayPal,None,Success
TXN003148,PayPal,None,Success
TXN003149,Credit Card,MasterCard,Success
TXN003150,Credit Card,Amex,Pending
TXN003151,Debit Card,Amex,Pending
TXN003152,Debit Card,None,Failed
TXN003153,Credit Card,None,Pending
TXN003154,Bank Transfer,None,Failed
TXN003155,Debit Card,None,Success
TXN003156,PayPal,None,Pending
TXN003157,Bank Transfer,None,Success
TXN003158,Debit Card,Visa,Success
TXN003159,PayPal,None,Pending
TXN003160,Debit Card,Amex,Success
TXN003161,Bank Transfer,None,Failed
TXN003162,PayPal,None,Pending
TXN003163,PayPal,None,Failed
TXN003164,Debit Card,Visa,Failed
TXN003165,Debit Card,Visa,Failed
TXN003166,PayPal,None,Pending
TXN003167,PayPal,None,Pending
TXN003168,Bank Transfer,None,Success
TXN003169,Debit Card,None,Pending
TXN003170,Bank Transfer,None,Failed
TXN003171,Debit Card,None,Pending
TXN003172,Bank Transfer,None,Pending
TXN003173,PayPal,None,Failed
TXN003174,Credit Card,Amex,Success
TXN003175,PayPal,None,Failed
TXN003176,PayPal,None,Success
TXN003177,Crypto,None,Failed
TXN003178,Bank Transfer,None,Failed
TXN003179,Bank Transfer,None,Failed
TXN003180,PayPal,None,Success
TXN003181,Bank Transfer,None,Success
TXN003182,Credit Card,Amex,Success
TXN003183,Crypto,None,Failed
TXN003184,Crypto,None,Failed
TXN003185,Crypto,None,Success
TXN003186,Debit Card,None,Pending
TXN003187,Crypto,None,Pending
TXN003188,Crypto,None,Failed
TXN003189,Credit Card,None,Success
TXN003190,PayPal,None,Pending
TXN003191,Credit Card,Visa,Success
TXN003192,Bank Transfer,None,Success
TXN003193,Crypto,None,Pending
TXN003194,Bank Transfer,None,Success
TXN003195,Debit Card,Amex,Pending
TXN003196,Crypto,None,Pending
TXN003197,Crypto,None,Failed
TXN003198,Debit Card,MasterCard,Success
TXN003199,Bank Transfer,None,Success
TXN003200,Bank Transfer,None,Success
TXN003201,Credit Card,MasterCard,Failed
TXN003202,Crypto,None,Success
TXN003203,Credit Card,Amex,Success
TXN003204,Credit Card,None,Failed
TXN003205,Crypto,None,Success
TXN003206,Credit Card,Visa,Success
TXN003207,Debit Card,Visa,Pending
TXN003208,Crypto,None,Pending
TXN003209,Debit Card,Visa,Failed
TXN003210,Debit Card,Amex,Failed
TXN003211,Debit Card,None,Failed
TXN003212,PayPal,None,Failed
TXN003213,PayPal,None,Failed
TXN003214,Debit Card,Visa,Success
TXN003215,Crypto,None,Failed
TXN003216,PayPal,None,Success
TXN003217,PayPal,None,Success
TXN003218,Debit Card,None,Pending
TXN003219,PayPal,None,Success
TXN003220,Credit Card,Amex,Pending
TXN003221,Crypto,None,Failed
TXN003222,PayPal,None,Success
TXN003223,Bank Transfer,None,Pending
TXN003224,Credit Card,Visa,Success
TXN003225,Credit Card,Amex,Pending
TXN003226,Credit Card,Amex,Failed
TXN003227,PayPal,None,Pending
TXN003228,Credit Card,MasterCard,Success
TXN003229,Crypto,None,Failed
TXN003230,Debit Card,None,Failed
TXN003231,Debit Card,Amex,Failed
TXN003232,Credit Card,None,Success
TXN003233,Debit Card,None,Pending
TXN003234,Crypto,None,Pending
TXN003235,Crypto,None,Success
TXN003236,Debit Card,Amex,Failed
TXN003237,PayPal,None,Failed
TXN003238,Crypto,None,Success
TXN003239,Credit Card,MasterCard,Success
TXN003240,Debit Card,Visa,Success
TXN003241,Crypto,None,Success
TXN003242,Bank Transfer,None,Success
TXN003243,Bank Transfer,None,Pending
TXN003244,Crypto,None,Pending
TXN003245,Debit Card,None,Success
TXN003246,Credit Card,Visa,Success
TXN003247,PayPal,None,Failed
TXN003248,Bank Transfer,None,Failed
TXN003249,Debit Card,None,Success
TXN003250,Credit Card,Visa,Failed
TXN003251,PayPal,None,Success
TXN003252,PayPal,None,Pending
TXN003253,Crypto,None,Failed
TXN003254,Crypto,None,Failed
TXN003255,Credit Card,Amex,Pending
TXN003256,Debit Card,MasterCard,Pending
TXN003257,Debit Card,Visa,Success
TXN003258,Crypto,None,Success
TXN003259,Debit Card,MasterCard,Pending
TXN003260,Crypto,None,Failed
TXN003261,Crypto,None,Pending
TXN003262,Crypto,None,Success
TXN003263,Debit Card,Amex,Failed
TXN003264,PayPal,None,Pending
TXN003265,Crypto,None,Pending
TXN003266,Credit Card,Amex,Pending
TXN003267,Debit Card,None,Success
TXN003268,Bank Transfer,None,Pending
TXN003269,Crypto,None,Pending
TXN003270,Crypto,None,Failed
TXN003271,PayPal,None,Success
TXN003272,Crypto,None,Pending
TXN003273,PayPal,None,Failed
TXN003274,Bank Transfer,None,Pending
TXN003275,Credit Card,Visa,Pending
TXN003276,Debit Card,MasterCard,Failed
TXN003277,Crypto,None,Success
TXN003278,Credit Card,None,Pending
TXN003279,Crypto,None,Pending
TXN003280,Debit Card,MasterCard,Failed
TXN003281,Crypto,None,Success
TXN003282,Credit Card,MasterCard,Success
TXN003283,PayPal,None,Success
TXN003284,Credit Card,Visa,Success
TXN003285,PayPal,None,Success
TXN003286,Bank Transfer,None,Failed
TXN003287,Crypto,None,Failed
TXN003288,Debit Card,Visa,Failed
TXN003289,PayPal,None,Success
TXN003290,Debit Card,Amex,Pending
TXN003291,PayPal,None,Pending
TXN003292,Debit Card,Amex,Success
TXN003293,PayPal,None,Failed
TXN003294,Crypto,None,Pending
TXN003295,Bank Transfer,None,Pending
TXN003296,Debit Card,Amex,Pending
TXN003297,PayPal,None,Success
TXN003298,Credit Card,MasterCard,Failed
TXN003299,PayPal,None,Success
TXN003300,Bank Transfer,None,Failed
TXN003301,Credit Card,None,Success
TXN003302,Credit Card,Visa,Failed
TXN003303,PayPal,None,Success
TXN003304,Crypto,None,Pending
TXN003305,Crypto,None,Success
TXN003306,Bank Transfer,None,Success
TXN003307,Credit Card,Visa,Failed
TXN003308,Debit Card,Visa,Success
TXN003309,Crypto,None,Failed
TXN003310,Crypto,None,Failed
TXN003311,Bank Transfer,None,Pending
TXN003312,Credit Card,None,Failed
TXN003313,Crypto,None,Pending
TXN003314,Bank Transfer,None,Failed
TXN003315,Credit Card,Amex,Failed
TXN003316,PayPal,None,Pending
TXN003317,Credit Card,None,Failed
TXN003318,Credit Card,Amex,Success
TXN003319,Bank Transfer,None,Failed
TXN003320,Debit Card,Visa,Success
TXN003321,Credit Card,MasterCard,Success
TXN003322,Credit Card,Amex,Failed
TXN003323,Crypto,None,Failed
TXN003324,Bank Transfer,None,Failed
TXN003325,Credit Card,Visa,Pending
TXN003326,Credit Card,None,Success
TXN003327,Credit Card,Visa,Failed
TXN003328,Crypto,None,Success
TXN003329,Debit Card,MasterCard,Pending
TXN003330,Debit Card,Amex,Pending
TXN003331,Debit Card,Visa,Pending
TXN003332,PayPal,None,Pending
TXN003333,Crypto,None,Success
TXN003334,Bank Transfer,None,Pending
TXN003335,Credit Card,Visa,Success
TXN003336,Debit Card,Amex,Failed
TXN003337,Credit Card,MasterCard,Failed
TXN003338,Debit Card,Visa,Failed
TXN003339,Crypto,None,Success
TXN003340,Crypto,None,Failed
TXN003341,Debit Card,Visa,Failed
TXN003342,Bank Transfer,None,Pending
TXN003343,Crypto,None,Pending
TXN003344,PayPal,None,Pending
TXN003345,PayPal,None,Failed
TXN003346,PayPal,None,Failed
TXN003347,PayPal,None,Failed
TXN003348,Crypto,None,Pending
TXN003349,Credit Card,None,Failed
TXN003350,Crypto,None,Failed
TXN003351,Debit Card,None,Failed
TXN003352,Credit Card,None,Success
TXN003353,PayPal,None,Failed
TXN003354,Bank Transfer,None,Pending
TXN003355,PayPal,None,Failed
TXN003356,Bank Transfer,None,Failed
TXN003357,Crypto,None,Pending
TXN003358,PayPal,None,Success
TXN003359,PayPal,None,Pending
TXN003360,Credit Card,Amex,Failed
TXN003361,Debit Card,Visa,Pending
TXN003362,Bank Transfer,None,Success
TXN003363,Bank Transfer,None,Success
TXN003364,Bank Transfer,None,Pending
TXN003365,Crypto,None,Failed
TXN003366,PayPal,None,Pending
TXN003367,Crypto,None,Pending
TXN003368,Crypto,None,Failed
TXN003369,Credit Card,Amex,Pending
TXN003370,Debit Card,Visa,Success
TXN003371,Crypto,None,Pending
TXN003372,Credit Card,MasterCard,Success
TXN003373,Crypto,None,Success
TXN003374,PayPal,None,Failed
TXN003375,Debit Card,None,Success
TXN003376,Crypto,None,Success
TXN003377,Crypto,None,Pending
TXN003378,Bank Transfer,None,Success
TXN003379,PayPal,None,Failed
TXN003380,Debit Card,None,Pending
TXN003381,Credit Card,None,Failed
TXN003382,Crypto,None,Success
TXN003383,Credit Card,None,Pending
TXN003384,Crypto,None,Failed
TXN003385,Credit Card,Visa,Failed
TXN003386,Bank Transfer,None,Pending
TXN003387,Debit Card,None,Failed
TXN003388,PayPal,None,Pending
TXN003389,Bank Transfer,None,Failed
TXN003390,Crypto,None,Success
TXN003391,Credit Card,None,Failed
TXN003392,PayPal,None,Failed
TXN003393,Bank Transfer,None,Success
TXN003394,Credit Card,Visa,Success
TXN003395,PayPal,None,Success
TXN003396,Debit Card,None,Failed
TXN003397,Debit Card,Amex,Pending
TXN003398,PayPal,None,Success
TXN003399,Credit Card,Visa,Success
TXN003400,Debit Card,Visa,Failed
TXN003401,PayPal,None,Failed
TXN003402,PayPal,None,Pending
TXN003403,Bank Transfer,None,Pending
TXN003404,Crypto,None,Pending
TXN003405,Credit Card,Amex,Success
TXN003406,Credit Card,Visa,Success
TXN003407,Debit Card,MasterCard,Success
TXN003408,Crypto,None,Pending
TXN003409,Crypto,None,Pending
TXN003410,PayPal,None,Pending
TXN003411,Crypto,None,Pending
TXN003412,PayPal,None,Success
TXN003413,Crypto,None,Pending
TXN003414,Bank Transfer,None,Success
TXN003415,Bank Transfer,None,Failed
TXN003416,Bank Transfer,None,Success
TXN003417,Debit Card,MasterCard,Failed
TXN003418,Crypto,None,Pending
TXN003419,Bank Transfer,None,Failed
TXN003420,Bank Transfer,None,Failed
TXN003421,Crypto,None,Failed
TXN003422,Debit Card,None,Pending
TXN003423,Credit Card,Visa,Success
TXN003424,Debit Card,None,Failed
TXN003425,Bank Transfer,None,Pending
TXN003426,Crypto,None,Pending
TXN003427,PayPal,None,Failed
TXN003428,PayPal,None,Failed
TXN003429,Bank Transfer,None,Pending
TXN003430,Crypto,None,Pending
TXN003431,PayPal,None,Pending
TXN003432,Crypto,None,Success
TXN003433,PayPal,None,Success
TXN003434,Debit Card,MasterCard,Success
TXN003435,PayPal,None,Failed
TXN003436,Credit Card,None,Pending
TXN003437,PayPal,None,Failed
TXN003438,Credit Card,Amex,Pending
TXN003439,Credit Card,Amex,Failed
TXN003440,Bank Transfer,None,Failed
TXN003441,Crypto,None,Pending
TXN003442,Debit Card,Amex,Success
TXN003443,Bank Transfer,None,Failed
TXN003444,Crypto,None,Pending
TXN003445,Crypto,None,Success
TXN003446,Debit Card,MasterCard,Pending
TXN003447,PayPal,None,Pending
TXN003448,Credit Card,Amex,Success
TXN003449,Debit Card,MasterCard,Pending
TXN003450,Debit Card,Amex,Pending
TXN003451,Crypto,None,Failed
TXN003452,Bank Transfer,None,Success
TXN003453,Credit Card,Visa,Success
TXN003454,PayPal,None,Failed
TXN003455,Bank Transfer,None,Success
TXN003456,Bank Transfer,None,Success
TXN003457,Bank Transfer,None,Success
TXN003458,PayPal,None,Success
TXN003459,Crypto,None,Failed
TXN003460,Debit Card,MasterCard,Failed
TXN003461,Debit Card,MasterCard,Pending
TXN003462,PayPal,None,Success
TXN003463,Credit Card,Amex,Success
TXN003464,Credit Card,None,Pending
TXN003465,PayPal,None,Failed
TXN003466,Credit Card,Amex,Failed
TXN003467,Credit Card,Amex,Success
TXN003468,Bank Transfer,None,Pending
TXN003469,Bank Transfer,None,Pending
TXN003470,Crypto,None,Pending
TXN003471,Debit Card,MasterCard,Failed
TXN003472,Credit Card,Amex,Success
TXN003473,PayPal,None,Failed
TXN003474,Crypto,None,Failed
TXN003475,Debit Card,Visa,Failed
TXN003476,Crypto,None,Pending
TXN003477,Bank Transfer,None,Failed
TXN003478,Credit Card,Amex,Pending
TXN003479,PayPal,None,Failed
TXN003480,Credit Card,Visa,Failed
TXN003481,PayPal,None,Success
TXN003482,Crypto,None,Failed
TXN003483,Credit Card,Visa,Success
TXN003484,Crypto,None,Success
TXN003485,Credit Card,Amex,Success
TXN003486,Bank Transfer,None,Success
TXN003487,Bank Transfer,None,Success
TXN003488,PayPal,None,Failed
TXN003489,Crypto,None,Pending
TXN003490,Credit Card,Visa,Pending
TXN003491,PayPal,None,Pending
TXN003492,Credit Card,Amex,Success
TXN003493,Crypto,None,Failed
TXN003494,Debit Card,Amex,Pending
TXN003495,Crypto,None,Pending
TXN003496,Bank Transfer,None,Success
TXN003497,Crypto,None,Pending
TXN003498,Bank Transfer,None,Failed
TXN003499,Bank Transfer,None,Failed
TXN003500,Bank Transfer,None,Failed
TXN003501,PayPal,None,Success
TXN003502,Debit Card,Amex,Pending
TXN003503,PayPal,None,Failed
TXN003504,PayPal,None,Failed
TXN003505,Crypto,None,Success
TXN003506,Crypto,None,Pending
TXN003507,Crypto,None,Failed
TXN003508,Debit Card,Amex,Failed
TXN003509,Credit Card,None,Failed
TXN003510,Bank Transfer,None,Failed
TXN003511,Crypto,None,Pending
TXN003512,Credit Card,None,Success
TXN003513,Debit Card,None,Pending
TXN003514,Bank Transfer,None,Pending
TXN003515,Credit Card,Amex,Success
TXN003516,Bank Transfer,None,Pending
TXN003517,Bank Transfer,None,Failed
TXN003518,PayPal,None,Failed
TXN003519,Credit Card,Visa,Failed
TXN003520,PayPal,None,Success
TXN003521,Bank Transfer,None,Success
TXN003522,Credit Card,None,Failed
TXN003523,Credit Card,Amex,Success
TXN003524,PayPal,None,Success
TXN003525,Debit Card,Visa,Pending
TXN003526,Debit Card,None,Success
TXN003527,Crypto,None,Failed
TXN003528,Debit Card,None,Failed
TXN003529,Bank Transfer,None,Success
TXN003530,Bank Transfer,None,Failed
TXN003531,Debit Card,MasterCard,Failed
TXN003532,Credit Card,None,Pending
TXN003533,Credit Card,Amex,Pending
TXN003534,PayPal,None,Success
TXN003535,Crypto,None,Failed
TXN003536,Crypto,None,Pending
TXN003537,Bank Transfer,None,Pending
TXN003538,PayPal,None,Success
TXN003539,Credit Card,None,Success
TXN003540,Crypto,None,Success
TXN003541,PayPal,None,Pending
TXN003542,PayPal,None,Success
TXN003543,Bank Transfer,None,Success
TXN003544,Debit Card,Visa,Pending
TXN003545,Crypto,None,Failed
TXN003546,Crypto,None,Success
TXN003547,Debit Card,Amex,Success
TXN003548,Crypto,None,Success
TXN003549,Credit Card,Visa,Pending
TXN003550,Debit Card,Visa,Failed
TXN003551,Crypto,None,Failed
TXN003552,Crypto,None,Success
TXN003553,Credit Card,Amex,Pending
TXN003554,Bank Transfer,None,Pending
TXN003555,Bank Transfer,None,Pending
TXN003556,Bank Transfer,None,Failed
TXN003557,Crypto,None,Pending
TXN003558,Debit Card,None,Failed
TXN003559,Debit Card,None,Pending
TXN003560,Debit Card,Visa,Pending
TXN003561,Crypto,None,Pending
TXN003562,Bank Transfer,None,Failed
TXN003563,Crypto,None,Failed
TXN003564,Crypto,None,Failed
TXN003565,Credit Card,MasterCard,Success
TXN003566,Credit Card,MasterCard,Success
TXN003567,PayPal,None,Failed
TXN003568,Debit Card,Visa,Pending
TXN003569,Crypto,None,Pending
TXN003570,Bank Transfer,None,Success
TXN003571,PayPal,None,Success
TXN003572,PayPal,None,Pending
TXN003573,PayPal,None,Pending
TXN003574,Bank Transfer,None,Failed
TXN003575,PayPal,None,Pending
TXN003576,Credit Card,Visa,Success
TXN003577,Credit Card,MasterCard,Pending
TXN003578,Crypto,None,Failed
TXN003579,PayPal,None,Pending
TXN003580,Debit Card,Visa,Failed
TXN003581,Crypto,None,Pending
TXN003582,Bank Transfer,None,Failed
TXN003583,Crypto,None,Success
TXN003584,Debit Card,None,Success
TXN003585,Crypto,None,Pending
TXN003586,Crypto,None,Success
TXN003587,Credit Card,None,Pending
TXN003588,Credit Card,None,Success
TXN003589,Debit Card,MasterCard,Pending
TXN003590,Bank Transfer,None,Success
TXN003591,Crypto,None,Pending
TXN003592,Bank Transfer,None,Success
TXN003593,PayPal,None,Success
TXN003594,Crypto,None,Success
TXN003595,Bank Transfer,None,Failed
TXN003596,Credit Card,Visa,Failed
TXN003597,Bank Transfer,None,Success
TXN003598,Debit Card,MasterCard,Failed
TXN003599,Bank Transfer,None,Success
TXN003600,Debit Card,Visa,Failed
TXN003601,Bank Transfer,None,Success
TXN003602,Bank Transfer,None,Success
TXN003603,PayPal,None,Pending
TXN003604,Crypto,None,Success
TXN003605,Crypto,None,Pending
TXN003606,Debit Card,Visa,Success
TXN003607,Crypto,None,Pending
TXN003608,Debit Card,None,Pending
TXN003609,Crypto,None,Success
TXN003610,Debit Card,Visa,Success
TXN003611,Credit Card,Visa,Failed
TXN003612,Bank Transfer,None,Failed
TXN003613,Credit Card,Amex,Failed
TXN003614,PayPal,None,Pending
TXN003615,PayPal,None,Failed
TXN003616,Debit Card,MasterCard,Success
TXN003617,Bank Transfer,None,Success
TXN003618,PayPal,None,Success
TXN003619,PayPal,None,Pending
TXN003620,Crypto,None,Pending
TXN003621,Bank Transfer,None,Success
TXN003622,Credit Card,MasterCard,Pending
TXN003623,Debit Card,Visa,Pending
TXN003624,PayPal,None,Success
TXN003625,Debit Card,None,Failed
TXN003626,Debit Card,None,Failed
TXN003627,Credit Card,None,Success
TXN003628,Debit Card,Amex,Success
TXN003629,Bank Transfer,None,Pending
TXN003630,PayPal,None,Pending
TXN003631,Crypto,None,Failed
TXN003632,Bank Transfer,None,Pending
TXN003633,Bank Transfer,None,Failed
TXN003634,Crypto,None,Success
TXN003635,Debit Card,Visa,Failed
TXN003636,Crypto,None,Pending
TXN003637,Credit Card,Visa,Failed
TXN003638,Credit Card,None,Failed
TXN003639,Debit Card,Visa,Pending
TXN003640,Crypto,None,Success
TXN003641,Credit Card,Visa,Failed
TXN003642,Debit Card,None,Failed
TXN003643,Debit Card,Visa,Pending
TXN003644,Bank Transfer,None,Pending
TXN003645,PayPal,None,Success
TXN003646,Crypto,None,Failed
TXN003647,PayPal,None,Failed
TXN003648,Credit Card,Amex,Success
TXN003649,Crypto,None,Failed
TXN003650,Crypto,None,Success
TXN003651,Credit Card,None,Pending
TXN003652,Crypto,None,Success
TXN003653,Credit Card,Visa,Failed
TXN003654,PayPal,None,Success
TXN003655,Debit Card,Visa,Success
TXN003656,Bank Transfer,None,Success
TXN003657,Debit Card,Amex,Failed
TXN003658,Bank Transfer,None,Failed
TXN003659,Bank Transfer,None,Pending
TXN003660,PayPal,None,Pending
TXN003661,Credit Card,Amex,Failed
TXN003662,Crypto,None,Failed
TXN003663,Debit Card,MasterCard,Failed
TXN003664,Bank Transfer,None,Pending
TXN003665,Credit Card,Visa,Success
TXN003666,Bank Transfer,None,Success
TXN003667,Debit Card,Visa,Pending
TXN003668,Debit Card,Amex,Success
TXN003669,Crypto,None,Pending
TXN003670,PayPal,None,Pending
TXN003671,PayPal,None,Success
TXN003672,Debit Card,Visa,Failed
TXN003673,Bank Transfer,None,Failed
TXN003674,Debit Card,Amex,Success
TXN003675,Crypto,None,Success
TXN003676,Credit Card,Visa,Failed
TXN003677,PayPal,None,Success
TXN003678,PayPal,None,Success
TXN003679,Debit Card,None,Pending
TXN003680,Debit Card,None,Failed
TXN003681,Crypto,None,Pending
TXN003682,Debit Card,Amex,Pending
TXN003683,Debit Card,MasterCard,Success
