transaction_id,user_id,product_id,amount,payment_method,status,timestamp
TXN002265,2036,195,208.12,PayPal,Pending,2024-01-02 13:45:00
TXN002266,4587,55,208.12,Bank Transfer,Success,2024-01-02 13:46:00
TXN002267,1278,231,208.12,Crypto,Failed,2024-01-02 13:47:00
TXN002268,3931,284,208.12,Bank Transfer,Success,2024-01-02 13:48:00
TXN002269,175,284,208.12,PayPal,Pending,2024-01-02 13:49:00
TXN002270,122,300,208.12,Debit Card,Success,2024-01-02 13:50:00
TXN002271,4840,254,208.12,PayPal,Pending,2024-01-02 13:51:00
TXN002272,728,242,208.12,Bank Transfer,Pending,2024-01-02 13:52:00
TXN002273,674,65,208.12,Credit Card,Failed,2024-01-02 13:53:00
TXN002274,2850,369,208.12,Crypto,Success,2024-01-02 13:54:00
TXN002275,16,405,208.12,PayPal,Failed,2024-01-02 13:55:00
TXN002276,3876,368,208.12,Bank Transfer,Pending,2024-01-02 13:56:00
TXN002277,4816,196,208.12,PayPal,Pending,2024-01-02 13:57:00
TXN002278,1584,136,208.12,Debit Card,Pending,2024-01-02 13:58:00
TXN002279,737,340,208.12,Debit Card,Pending,2024-01-02 13:59:00
TXN002280,1920,29,208.12,Crypto,Failed,2024-01-02 14:00:00
TXN002281,1150,320,208.12,Credit Card,Failed,2024-01-02 14:01:00
TXN002282,3176,34,208.12,Crypto,Failed,2024-01-02 14:02:00
TXN002283,2127,201,208.12,PayPal,Pending,2024-01-02 14:03:00
TXN002284,965,160,208.12,Debit Card,Success,2024-01-02 14:04:00
TXN002285,3130,185,208.12,Bank Transfer,Pending,2024-01-02 14:05:00
TXN002286,1092,28,208.12,Debit Card,Pending,2024-01-02 14:06:00
TXN002287,3952,475,208.12,PayPal,Pending,2024-01-02 14:07:00
TXN002288,2678,161,208.12,PayPal,Success,2024-01-02 14:08:00
TXN002289,891,387,208.12,Bank Transfer,Success,2024-01-02 14:09:00
TXN002290,4955,387,208.12,Credit Card,Success,2024-01-02 14:10:00
TXN002291,1393,258,208.12,Credit Card,Failed,2024-01-02 14:11:00
TXN002292,932,171,208.12,Debit Card,Pending,2024-01-02 14:12:00
TXN002293,849,205,208.12,PayPal,Success,2024-01-02 14:13:00
TXN002294,4431,166,208.12,Credit Card,Pending,2024-01-02 14:14:00
TXN002295,2641,360,208.12,Crypto,Failed,2024-01-02 14:15:00
TXN002296,3299,353,208.12,PayPal,Failed,2024-01-02 14:16:00
TXN002297,4009,367,208.12,Bank Transfer,Failed,2024-01-02 14:17:00
TXN002298,2870,364,208.12,Crypto,Success,2024-01-02 14:18:00
TXN002299,2094,46,208.12,Crypto,Pending,2024-01-02 14:19:00
TXN002300,505,304,208.12,PayPal,Success,2024-01-02 14:20:00
TXN002301,3912,344,208.12,Credit Card,Failed,2024-01-02 14:21:00
TXN002302,4818,264,208.12,Crypto,Pending,2024-01-02 14:22:00
TXN002303,3656,457,208.12,Bank Transfer,Pending,2024-01-02 14:23:00
TXN002304,2833,272,208.12,Bank Transfer,Failed,2024-01-02 14:24:00
TXN002305,1259,210,208.12,Debit Card,Failed,2024-01-02 14:25:00
TXN002306,4477,47,208.12,Credit Card,Success,2024-01-02 14:26:00
TXN002307,2498,369,208.12,Debit Card,Success,2024-01-02 14:27:00
TXN002308,4816,183,208.12,Credit Card,Failed,2024-01-02 14:28:00
TXN002309,3381,159,208.12,PayPal,Failed,2024-01-02 14:29:00
TXN002310,2104,83,208.12,Credit Card,Success,2024-01-02 14:30:00
TXN002311,2370,10,208.12,Bank Transfer,Failed,2024-01-02 14:31:00
TXN002312,1477,273,208.12,Crypto,Failed,2024-01-02 14:32:00
TXN002313,704,273,208.12,Debit Card,Pending,2024-01-02 14:33:00
TXN002314,3045,409,208.12,PayPal,Pending,2024-01-02 14:34:00
TXN002315,2461,299,208.12,PayPal,Pending,2024-01-02 14:35:00
TXN002316,3961,348,208.12,Bank Transfer,Pending,2024-01-02 14:36:00
TXN002317,511,398,208.12,Crypto,Success,2024-01-02 14:37:00
TXN002318,4291,104,208.12,PayPal,Pending,2024-01-02 14:38:00
TXN002319,400,42,208.12,Bank Transfer,Failed,2024-01-02 14:39:00
TXN002320,2308,452,208.12,PayPal,Pending,2024-01-02 14:40:00
TXN002321,2471,297,208.12,Credit Card,Failed,2024-01-02 14:41:00
TXN002322,1339,35,208.12,PayPal,Pending,2024-01-02 14:42:00
TXN002323,927,124,208.12,Bank Transfer,Success,2024-01-02 14:43:00
TXN002324,1361,254,208.12,PayPal,Failed,2024-01-02 14:44:00
TXN002325,4448,8,208.12,Crypto,Success,2024-01-02 14:45:00
TXN002326,3937,369,208.12,PayPal,Pending,2024-01-02 14:46:00
TXN002327,1193,421,208.12,PayPal,Failed,2024-01-02 14:47:00
TXN002328,322,223,208.12,PayPal,Success,2024-01-02 14:48:00
TXN002329,3306,68,208.12,PayPal,Failed,2024-01-02 14:49:00
TXN002330,4484,110,208.12,Crypto,Success,2024-01-02 14:50:00
TXN002331,2507,421,208.12,PayPal,Success,2024-01-02 14:51:00
TXN002332,2959,11,208.12,PayPal,Pending,2024-01-02 14:52:00
TXN002333,4382,118,208.12,Crypto,Success,2024-01-02 14:53:00
TXN002334,3919,402,208.12,Debit Card,Pending,2024-01-02 14:54:00
TXN002335,2735,370,208.12,Debit Card,Pending,2024-01-02 14:55:00
TXN002336,875,63,208.12,Bank Transfer,Success,2024-01-02 14:56:00
TXN002337,2935,295,208.12,Crypto,Success,2024-01-02 14:57:00
TXN002338,211,315,208.12,Bank Transfer,Failed,2024-01-02 14:58:00
TXN002339,1615,478,208.12,Bank Transfer,Pending,2024-01-02 14:59:00
TXN002340,4371,300,208.12,PayPal,Pending,2024-01-02 15:00:00
TXN002341,2203,273,208.12,Debit Card,Pending,2024-01-02 15:01:00
TXN002342,4267,376,208.12,Bank Transfer,Success,2024-01-02 15:02:00
TXN002343,2328,101,208.12,PayPal,Failed,2024-01-02 15:03:00
TXN002344,1967,227,208.12,Crypto,Failed,2024-01-02 15:04:00
TXN002345,4041,205,208.12,Crypto,Success,2024-01-02 15:05:00
TXN002346,3320,241,208.12,Bank Transfer,Success,2024-01-02 15:06:00
TXN002347,839,324,208.12,Credit Card,Success,2024-01-02 15:07:00
TXN002348,36,155,208.12,Crypto,Success,2024-01-02 15:08:00
TXN002349,1674,122,208.12,PayPal,Success,2024-01-02 15:09:00
TXN002350,1490,299,208.12,Debit Card,Success,2024-01-02 15:10:00
TXN002351,3842,346,208.12,Debit Card,Failed,2024-01-02 15:11:00
TXN002352,1927,249,208.12,Bank Transfer,Success,2024-01-02 15:12:00
TXN002353,3974,326,208.12,Debit Card,Pending,2024-01-02 15:13:00
TXN002354,807,491,208.12,PayPal,Success,2024-01-02 15:14:00
TXN002355,1656,188,208.12,PayPal,Pending,2024-01-02 15:15:00
TXN002356,1340,496,208.12,PayPal,Failed,2024-01-02 15:16:00
TXN002357,1775,335,208.12,Debit Card,Success,2024-01-02 15:17:00
TXN002358,2744,256,208.12,Debit Card,Success,2024-01-02 15:18:00
TXN002359,1182,179,208.12,Credit Card,Success,2024-01-02 15:19:00
TXN002360,1918,145,208.12,PayPal,Success,2024-01-02 15:20:00
TXN002361,3474,446,208.12,Debit Card,Pending,2024-01-02 15:21:00
TXN002362,1186,407,208.12,Debit Card,Pending,2024-01-02 15:22:00
TXN002363,789,244,208.12,Bank Transfer,Failed,2024-01-02 15:23:00
TXN002364,4678,458,208.12,PayPal,Success,2024-01-02 15:24:00
TXN002365,262,80,208.12,Credit Card,Success,2024-01-02 15:25:00
TXN002366,2104,422,208.12,Bank Transfer,Success,2024-01-02 15:26:00
TXN002367,2649,134,208.12,Bank Transfer,Pending,2024-01-02 15:27:00
TXN002368,2714,129,208.12,Debit Card,Success,2024-01-02 15:28:00
TXN002369,1819,29,208.12,Credit Card,Failed,2024-01-02 15:29:00
TXN002370,1520,444,208.12,Debit Card,Failed,2024-01-02 15:30:00
TXN002371,1870,155,208.12,Bank Transfer,Pending,2024-01-02 15:31:00
TXN002372,1822,149,208.12,Debit Card,Pending,2024-01-02 15:32:00
TXN002373,2045,394,208.12,PayPal,Pending,2024-01-02 15:33:00
TXN002374,287,148,208.12,Credit Card,Pending,2024-01-02 15:34:00
TXN002375,4680,74,208.12,Credit Card,Pending,2024-01-02 15:35:00
TXN002376,3445,311,208.12,Bank Transfer,Pending,2024-01-02 15:36:00
TXN002377,3950,62,208.12,PayPal,Pending,2024-01-02 15:37:00
TXN002378,4929,154,208.12,Debit Card,Success,2024-01-02 15:38:00
TXN002379,4590,293,208.12,Bank Transfer,Failed,2024-01-02 15:39:00
TXN002380,3114,491,208.12,Debit Card,Failed,2024-01-02 15:40:00
TXN002381,553,190,208.12,Credit Card,Pending,2024-01-02 15:41:00
TXN002382,331,261,208.12,Debit Card,Pending,2024-01-02 15:42:00
TXN002383,2688,35,208.12,Crypto,Pending,2024-01-02 15:43:00
TXN002384,628,33,208.12,Bank Transfer,Pending,2024-01-02 15:44:00
TXN002385,4941,162,208.12,Credit Card,Failed,2024-01-02 15:45:00
TXN002386,2805,409,208.12,Debit Card,Failed,2024-01-02 15:46:00
TXN002387,1016,232,208.12,Crypto,Pending,2024-01-02 15:47:00
TXN002388,270,43,208.12,Crypto,Pending,2024-01-02 15:48:00
TXN002389,1925,309,208.12,PayPal,Success,2024-01-02 15:49:00
TXN002390,2705,310,208.12,PayPal,Success,2024-01-02 15:50:00
TXN002391,2381,441,208.12,Credit Card,Pending,2024-01-02 15:51:00
TXN002392,4824,99,208.12,Credit Card,Failed,2024-01-02 15:52:00
TXN002393,4815,134,208.12,Bank Transfer,Pending,2024-01-02 15:53:00
TXN002394,4821,359,208.12,Credit Card,Success,2024-01-02 15:54:00
TXN002395,3878,389,208.12,Debit Card,Failed,2024-01-02 15:55:00
TXN002396,1914,66,208.12,Crypto,Success,2024-01-02 15:56:00
TXN002397,3003,393,208.12,Bank Transfer,Failed,2024-01-02 15:57:00
TXN002398,3393,92,208.12,PayPal,Failed,2024-01-02 15:58:00
TXN002399,3820,284,208.12,PayPal,Failed,2024-01-02 15:59:00
TXN002400,2540,299,208.12,Credit Card,Success,2024-01-02 16:00:00
TXN002401,1100,314,208.12,Credit Card,Failed,2024-01-02 16:01:00
TXN002402,4187,38,208.12,Credit Card,Success,2024-01-02 16:02:00
TXN002403,54,383,208.12,Credit Card,Failed,2024-01-02 16:03:00
TXN002404,1048,453,208.12,Debit Card,Success,2024-01-02 16:04:00
TXN002405,2098,338,208.12,Bank Transfer,Pending,2024-01-02 16:05:00
TXN002406,4945,129,208.12,PayPal,Failed,2024-01-02 16:06:00
TXN002407,231,333,208.12,Credit Card,Success,2024-01-02 16:07:00
TXN002408,3581,77,208.12,PayPal,Failed,2024-01-02 16:08:00
TXN002409,2592,485,208.12,Debit Card,Success,2024-01-02 16:09:00
TXN002410,3523,487,208.12,Crypto,Pending,2024-01-02 16:10:00
TXN002411,2770,229,208.12,PayPal,Pending,2024-01-02 16:11:00
TXN002412,1370,446,208.12,Bank Transfer,Success,2024-01-02 16:12:00
TXN002413,1227,228,208.12,Credit Card,Pending,2024-01-02 16:13:00
TXN002414,2602,185,208.12,Bank Transfer,Success,2024-01-02 16:14:00
TXN002415,4512,454,208.12,Crypto,Pending,2024-01-02 16:15:00
TXN002416,3279,498,208.12,Debit Card,Failed,2024-01-02 16:16:00
TXN002417,2522,186,208.12,Bank Transfer,Pending,2024-01-02 16:17:00
TXN002418,1169,301,208.12,PayPal,Failed,2024-01-02 16:18:00
TXN002419,2006,368,208.12,Crypto,Failed,2024-01-02 16:19:00
TXN002420,4698,181,208.12,Crypto,Pending,2024-01-02 16:20:00
TXN002421,1238,325,208.12,Bank Transfer,Success,2024-01-02 16:21:00
TXN002422,3554,1,208.12,Debit Card,Success,2024-01-02 16:22:00
TXN002423,4471,80,208.12,Debit Card,Success,2024-01-02 16:23:00
TXN002424,712,283,208.12,Crypto,Failed,2024-01-02 16:24:00
TXN002425,1693,457,208.12,PayPal,Failed,2024-01-02 16:25:00
TXN002426,3319,397,208.12,Crypto,Success,2024-01-02 16:26:00
TXN002427,249,15,208.12,PayPal,Failed,2024-01-02 16:27:00
TXN002428,3919,189,208.12,Bank Transfer,Failed,2024-01-02 16:28:00
TXN002429,2797,392,208.12,PayPal,Failed,2024-01-02 16:29:00
TXN002430,1280,385,208.12,Bank Transfer,Pending,2024-01-02 16:30:00
TXN002431,4190,392,208.12,Bank Transfer,Failed,2024-01-02 16:31:00
TXN002432,3069,306,208.12,Credit Card,Failed,2024-01-02 16:32:00
TXN002433,3914,8,208.12,Bank Transfer,Pending,2024-01-02 16:33:00
TXN002434,2410,150,208.12,Crypto,Failed,2024-01-02 16:34:00
TXN002435,3102,114,208.12,Credit Card,Failed,2024-01-02 16:35:00
TXN002436,1864,472,208.12,Credit Card,Pending,2024-01-02 16:36:00
TXN002437,1570,404,208.12,Crypto,Failed,2024-01-02 16:37:00
TXN002438,4170,405,208.12,PayPal,Pending,2024-01-02 16:38:00
TXN002439,2114,500,208.12,PayPal,Success,2024-01-02 16:39:00
TXN002440,3142,273,208.12,Crypto,Success,2024-01-02 16:40:00
TXN002441,4265,161,208.12,Debit Card,Pending,2024-01-02 16:41:00
TXN002442,4400,429,208.12,Bank Transfer,Success,2024-01-02 16:42:00
TXN002443,626,228,208.12,PayPal,Failed,2024-01-02 16:43:00
TXN002444,182,469,208.12,Bank Transfer,Success,2024-01-02 16:44:00
TXN002445,973,214,208.12,Debit Card,Failed,2024-01-02 16:45:00
TXN002446,1698,358,208.12,Crypto,Success,2024-01-02 16:46:00
TXN002447,1670,43,208.12,Bank Transfer,Pending,2024-01-02 16:47:00
TXN002448,3913,240,208.12,Bank Transfer,Pending,2024-01-02 16:48:00
TXN002449,2259,241,208.12,Debit Card,Failed,2024-01-02 16:49:00
TXN002450,4771,453,208.12,PayPal,Success,2024-01-02 16:50:00
TXN002451,753,21,208.12,Crypto,Pending,2024-01-02 16:51:00
TXN002452,353,393,208.12,Debit Card,Pending,2024-01-02 16:52:00
TXN002453,3007,450,208.12,PayPal,Failed,2024-01-02 16:53:00
TXN002454,3773,386,208.12,Crypto,Failed,2024-01-02 16:54:00
TXN002455,1302,431,208.12,Debit Card,Failed,2024-01-02 16:55:00
TXN002456,3078,495,208.12,Credit Card,Failed,2024-01-02 16:56:00
TXN002457,2033,61,208.12,Debit Card,Pending,2024-01-02 16:57:00
TXN002458,3652,107,208.12,Debit Card,Success,2024-01-02 16:58:00
TXN002459,4645,365,208.12,Credit Card,Success,2024-01-02 16:59:00
TXN002460,2461,456,208.12,Crypto,Success,2024-01-02 17:00:00
TXN002461,3141,404,208.12,Crypto,Pending,2024-01-02 17:01:00
TXN002462,1559,458,208.12,Debit Card,Pending,2024-01-02 17:02:00
TXN002463,1227,104,208.12,Credit Card,Pending,2024-01-02 17:03:00
TXN002464,2874,372,208.12,Debit Card,Failed,2024-01-02 17:04:00
TXN002465,4496,353,208.12,Bank Transfer,Failed,2024-01-02 17:05:00
TXN002466,2316,449,208.12,PayPal,Pending,2024-01-02 17:06:00
TXN002467,4990,496,208.12,Credit Card,Success,2024-01-02 17:07:00
TXN002468,2093,345,208.12,PayPal,Success,2024-01-02 17:08:00
TXN002469,2130,343,208.12,Crypto,Failed,2024-01-02 17:09:00
TXN002470,1130,166,208.12,Bank Transfer,Success,2024-01-02 17:10:00
TXN002471,3659,217,208.12,PayPal,Success,2024-01-02 17:11:00
TXN002472,2913,381,208.12,Bank Transfer,Pending,2024-01-02 17:12:00
TXN002473,315,161,208.12,Debit Card,Pending,2024-01-02 17:13:00
TXN002474,1696,456,208.12,PayPal,Failed,2024-01-02 17:14:00
TXN002475,2238,389,208.12,PayPal,Failed,2024-01-02 17:15:00
TXN002476,2159,274,208.12,Debit Card,Pending,2024-01-02 17:16:00
TXN002477,977,487,208.12,Crypto,Pending,2024-01-02 17:17:00
TXN002478,4909,69,208.12,Crypto,Failed,2024-01-02 17:18:00
TXN002479,729,439,208.12,Bank Transfer,Failed,2024-01-02 17:19:00
TXN002480,819,35,208.12,PayPal,Success,2024-01-02 17:20:00
TXN002481,3541,308,208.12,Debit Card,Success,2024-01-02 17:21:00
TXN002482,71,302,208.12,PayPal,Success,2024-01-02 17:22:00
TXN002483,1752,224,208.12,PayPal,Success,2024-01-02 17:23:00
TXN002484,48,277,208.12,PayPal,Pending,2024-01-02 17:24:00
TXN002485,3945,335,208.12,Crypto,Pending,2024-01-02 17:25:00
TXN002486,2059,345,208.12,Credit Card,Failed,2024-01-02 17:26:00
TXN002487,87,474,208.12,Credit Card,Pending,2024-01-02 17:27:00
TXN002488,2426,494,208.12,Credit Card,Success,2024-01-02 17:28:00
TXN002489,4167,383,208.12,Bank Transfer,Success,2024-01-02 17:29:00
TXN002490,2556,34,208.12,Bank Transfer,Failed,2024-01-02 17:30:00
TXN002491,221,334,208.12,Credit Card,Pending,2024-01-02 17:31:00
TXN002492,474,410,208.12,Debit Card,Success,2024-01-02 17:32:00
TXN002493,2470,147,208.12,PayPal,Pending,2024-01-02 17:33:00
TXN002494,4014,331,208.12,Crypto,Pending,2024-01-02 17:34:00
TXN002495,3318,499,208.12,Credit Card,Failed,2024-01-02 17:35:00
TXN002496,2810,129,208.12,Debit Card,Failed,2024-01-02 17:36:00
TXN002497,2410,434,208.12,Debit Card,Pending,2024-01-02 17:37:00
TXN002498,2429,201,208.12,Crypto,Success,2024-01-02 17:38:00
TXN002499,1884,477,208.12,Debit Card,Failed,2024-01-02 17:39:00
TXN002500,718,176,208.12,Crypto,Failed,2024-01-02 17:40:00
TXN002501,376,121,208.12,Bank Transfer,Failed,2024-01-02 17:41:00
TXN002502,939,362,208.12,Bank Transfer,Success,2024-01-02 17:42:00
TXN002503,4356,94,208.12,Credit Card,Failed,2024-01-02 17:43:00
TXN002504,3204,325,208.12,Crypto,Success,2024-01-02 17:44:00
TXN002505,2218,402,208.12,Credit Card,Success,2024-01-02 17:45:00
TXN002506,1574,33,208.12,Crypto,Pending,2024-01-02 17:46:00
TXN002507,4301,185,208.12,Crypto,Pending,2024-01-02 17:47:00
TXN002508,1650,435,208.12,Bank Transfer,Pending,2024-01-02 17:48:00
TXN002509,2604,316,208.12,Crypto,Failed,2024-01-02 17:49:00
TXN002510,2391,310,208.12,PayPal,Success,2024-01-02 17:50:00
TXN002511,1237,383,208.12,Debit Card,Pending,2024-01-02 17:51:00
TXN002512,827,413,208.12,PayPal,Failed,2024-01-02 17:52:00
TXN002513,3058,418,208.12,PayPal,Success,2024-01-02 17:53:00
TXN002514,3233,111,208.12,Crypto,Pending,2024-01-02 17:54:00
TXN002515,2193,385,208.12,Credit Card,Failed,2024-01-02 17:55:00
TXN002516,4537,9,208.12,Bank Transfer,Failed,2024-01-02 17:56:00
TXN002517,1927,317,208.12,Crypto,Pending,2024-01-02 17:57:00
TXN002518,4334,9,208.12,Debit Card,Pending,2024-01-02 17:58:00
TXN002519,3584,433,208.12,Bank Transfer,Failed,2024-01-02 17:59:00
TXN002520,2532,359,208.12,PayPal,Pending,2024-01-02 18:00:00
TXN002521,3904,326,208.12,Credit Card,Success,2024-01-02 18:01:00
TXN002522,4385,468,208.12,Bank Transfer,Pending,2024-01-02 18:02:00
TXN002523,1626,487,208.12,Crypto,Failed,2024-01-02 18:03:00
TXN002524,4402,471,208.12,Crypto,Success,2024-01-02 18:04:00
TXN002525,2337,209,208.12,PayPal,Success,2024-01-02 18:05:00
TXN002526,4631,316,208.12,Crypto,Failed,2024-01-02 18:06:00
TXN002527,2946,136,208.12,Bank Transfer,Failed,2024-01-02 18:07:00
TXN002528,2078,296,208.12,Crypto,Failed,2024-01-02 18:08:00
TXN002529,4655,13,208.12,Crypto,Success,2024-01-02 18:09:00
TXN002530,1647,380,208.12,Bank Transfer,Success,2024-01-02 18:10:00
TXN002531,2645,228,208.12,Debit Card,Failed,2024-01-02 18:11:00
TXN002532,4048,495,208.12,Credit Card,Failed,2024-01-02 18:12:00
TXN002533,3628,12,208.12,Credit Card,Success,2024-01-02 18:13:00
TXN002534,2821,355,208.12,Bank Transfer,Success,2024-01-02 18:14:00
TXN002535,806,278,208.12,Crypto,Pending,2024-01-02 18:15:00
TXN002536,2408,464,208.12,Bank Transfer,Pending,2024-01-02 18:16:00
TXN002537,5,20,208.12,Debit Card,Failed,2024-01-02 18:17:00
TXN002538,1287,308,208.12,Debit Card,Failed,2024-01-02 18:18:00
TXN002539,2457,451,208.12,Crypto,Failed,2024-01-02 18:19:00
TXN002540,1567,166,208.12,Crypto,Success,2024-01-02 18:20:00
TXN002541,11,373,208.12,Crypto,Success,2024-01-02 18:21:00
TXN002542,989,229,208.12,PayPal,Success,2024-01-02 18:22:00
TXN002543,995,477,208.12,Debit Card,Pending,2024-01-02 18:23:00
TXN002544,3586,281,208.12,Bank Transfer,Success,2024-01-02 18:24:00
TXN002545,4967,115,208.12,Credit Card,Failed,2024-01-02 18:25:00
TXN002546,758,443,208.12,Credit Card,Failed,2024-01-02 18:26:00
TXN002547,4127,421,208.12,Debit Card,Failed,2024-01-02 18:27:00
TXN002548,1479,394,208.12,Bank Transfer,Pending,2024-01-02 18:28:00
TXN002549,4417,386,208.12,Debit Card,Failed,2024-01-02 18:29:00
TXN002550,3819,269,208.12,Crypto,Failed,2024-01-02 18:30:00
TXN002551,635,131,208.12,Crypto,Failed,2024-01-02 18:31:00
TXN002552,3345,218,208.12,Bank Transfer,Pending,2024-01-02 18:32:00
TXN002553,2476,329,208.12,Crypto,Failed,2024-01-02 18:33:00
TXN002554,3523,6,208.12,Bank Transfer,Failed,2024-01-02 18:34:00
TXN002555,3890,98,208.12,Debit Card,Pending,2024-01-02 18:35:00
TXN002556,525,461,208.12,Credit Card,Success,2024-01-02 18:36:00
TXN002557,4639,259,208.12,Crypto,Pending,2024-01-02 18:37:00
TXN002558,1661,422,208.12,PayPal,Success,2024-01-02 18:38:00
TXN002559,1672,102,208.12,Bank Transfer,Success,2024-01-02 18:39:00
TXN002560,2919,343,208.12,Bank Transfer,Failed,2024-01-02 18:40:00
TXN002561,3341,112,208.12,Crypto,Pending,2024-01-02 18:41:00
TXN002562,2836,167,208.12,Credit Card,Pending,2024-01-02 18:42:00
TXN002563,3569,439,208.12,Debit Card,Success,2024-01-02 18:43:00
TXN002564,2402,303,208.12,Debit Card,Success,2024-01-02 18:44:00
TXN002565,3945,315,208.12,Credit Card,Success,2024-01-02 18:45:00
TXN002566,4728,185,208.12,PayPal,Success,2024-01-02 18:46:00
TXN002567,3898,347,208.12,Debit Card,Success,2024-01-02 18:47:00
TXN002568,747,324,208.12,PayPal,Pending,2024-01-02 18:48:00
TXN002569,3897,402,208.12,Bank Transfer,Pending,2024-01-02 18:49:00
TXN002570,1652,184,208.12,Crypto,Success,2024-01-02 18:50:00
TXN002571,1175,225,208.12,Bank Transfer,Pending,2024-01-02 18:51:00
TXN002572,2643,445,208.12,Bank Transfer,Success,2024-01-02 18:52:00
TXN002573,2700,424,208.12,Bank Transfer,Success,2024-01-02 18:53:00
TXN002574,4075,86,208.12,PayPal,Success,2024-01-02 18:54:00
TXN002575,3578,213,208.12,Credit Card,Failed,2024-01-02 18:55:00
TXN002576,449,67,208.12,Crypto,Success,2024-01-02 18:56:00
TXN002577,3255,156,208.12,Bank Transfer,Failed,2024-01-02 18:57:00
TXN002578,1550,423,208.12,Crypto,Failed,2024-01-02 18:58:00
TXN002579,4916,328,208.12,PayPal,Success,2024-01-02 18:59:00
TXN002580,1885,151,208.12,Bank Transfer,Pending,2024-01-02 19:00:00
TXN002581,2700,458,208.12,Debit Card,Success,2024-01-02 19:01:00
TXN002582,3306,36,208.12,Credit Card,Pending,2024-01-02 19:02:00
TXN002583,3248,170,208.12,Credit Card,Failed,2024-01-02 19:03:00
TXN002584,141,419,208.12,Debit Card,Failed,2024-01-02 19:04:00
TXN002585,2026,41,208.12,Bank Transfer,Failed,2024-01-02 19:05:00
TXN002586,4604,308,208.12,Credit Card,Success,2024-01-02 19:06:00
TXN002587,453,159,208.12,PayPal,Failed,2024-01-02 19:07:00
TXN002588,1345,175,208.12,Credit Card,Pending,2024-01-02 19:08:00
TXN002589,4258,131,208.12,Debit Card,Pending,2024-01-02 19:09:00
TXN002590,4339,316,208.12,Bank Transfer,Failed,2024-01-02 19:10:00
TXN002591,1835,105,208.12,PayPal,Pending,2024-01-02 19:11:00
TXN002592,4947,182,208.12,Bank Transfer,Pending,2024-01-02 19:12:00
TXN002593,1244,455,208.12,Debit Card,Success,2024-01-02 19:13:00
TXN002594,4051,496,208.12,Credit Card,Success,2024-01-02 19:14:00
TXN002595,44,280,208.12,Debit Card,Failed,2024-01-02 19:15:00
TXN002596,2457,179,208.12,Debit Card,Failed,2024-01-02 19:16:00
TXN002597,4232,57,208.12,Debit Card,Failed,2024-01-02 19:17:00
TXN002598,3117,56,208.12,Bank Transfer,Failed,2024-01-02 19:18:00
TXN002599,2704,29,208.12,Bank Transfer,Pending,2024-01-02 19:19:00
TXN002600,4718,311,208.12,Credit Card,Failed,2024-01-02 19:20:00
TXN002601,951,23,208.12,Bank Transfer,Failed,2024-01-02 19:21:00
TXN002602,907,474,208.12,Bank Transfer,Pending,2024-01-02 19:22:00
